pubkey,idebt_ratio,idebt_loaded,idebt_depth,idebt_agents,trustrank,in_degree,endorsement_count
db6b2585afa3f4e4ef225ef5bcfe150dba756aaad972eb212c3253fcf40ff029,9.240364e-05,1,2,1,4.851167e-04,1,1
dbca377ee1e3a64b3555bdef31f249b1838a8464e8f3d05ac0f27f93ced6d3cb,6.453602e-07,1,3,1,1.225254e-05,2,2
dbd57fc94bc09785ac626edcaed97d6156a411b4261928b951364c3e85f69b97,1.787290e-05,1,2,1,4.851167e-04,1,1
dbed8704e92b5f4878516402628b50d7adfbde07f31ff6bf4eeec0c6b90a014a,8.042807e-06,1,3,1,1.859000e-06,1,1
dc03788270a7616912ac5008487a9f812393d476bdfd76ed41cf98d8749b15f3,2.454778e-03,1,2,1,1.617056e-02,1,1
dcb0854ae2b9a41e6e7769099a089eb5bebca22a6e7c428ce2f80eab754500fc,4.658171e-08,1,3,1,2.191735e-06,1,1
dd50f711c3aeb42d801dadeec274a12042b626244436801b16354895430526d2,4.658171e-08,1,3,1,2.191735e-06,1,1
dd88feaa613fef6aea530e21973a1f077acc980bd62aedc11f926ffc88012d8f,2.329085e-08,1,3,1,2.191735e-06,1,1
ddce3eac2f058733aee007f8160fe581b3f327004af72c668bb33bb0f22c04f4,1.629123e-05,1,2,1,4.293068e-04,1,1
ddd0443affd6b4500d55d41caa5e8c4375e2b98417a532f71917212ca4c9b174,4.658171e-08,1,3,1,2.191735e-06,1,1
ddf0547234e33a887f71de3840d2a92c1d1c08d56e1a04b8a517dddc083298f7,7.453073e-06,1,2,1,0.000000e+00,0,0
de1f82b28f4638908533d09fc6ababab330d20b0eca2a5a6d15699128473c556,7.453073e-06,1,2,1,1.881699e-04,1,1
de5c38a4797b8ef9278874bee9f0e08f130451367c081fb518d9bca83086e8b2,3.726537e-06,1,2,1,1.881699e-04,1,1
deb00c0e7de1808c83bdcb21fbd0b5f264de6bb448205e2e94924fc5dbd6d918,2.484358e-06,1,2,1,1.881699e-04,1,1
df0aad10fcc8247735670a8c524fb5a0c5e9a751fe176432fddf07fb852ed00c,7.453073e-06,1,2,1,1.881699e-04,1,1
df11de757f0220d47d92711d9adba7049049108ccdefddc2996c64e992652eea,1.787290e-05,1,2,1,4.851167e-04,1,1
df7588d03763bc76cf8676dcafd0205374fe63c26253c554a5a7bc1afd9f1ade,1.629123e-05,1,2,1,4.293068e-04,1,1
e016f41bdc6f4d449b1f0a889b20e11c378497788c4df3821e7de90e4d42b3cb,3.726537e-06,1,2,1,1.881699e-04,1,1
e0195c33a1de57b5bf0479ea7de30560679aa493a093cbc6f65be344df7f9516,1.787290e-05,1,2,1,4.851167e-04,1,1
e08d5792cd44bf90eff48570e11f82176fc95baf106a27cabb0b07d1727fcbbe,7.453073e-06,1,2,1,1.881699e-04,1,1
e08e54eb7e8db8de11e7e8064eb88a245fefff14d008e448104ee429bff8e626,1.787290e-05,1,2,1,4.851167e-04,1,1
e12a538b7924a93beea8e3e225357143bd14b27e762edd60d443c7d6fc268e40,0.000000e+00,0,,0,1.881699e-04,1,1
e13953f3bf86ae2a7cfbb04ebe04d5b164af6808921aa6842b2705496fecb961,1.787290e-05,1,2,1,4.851167e-04,1,1
e156b8fc6cc5a059b3e0b2f1452cf0735e9f6b7a543f04e6bd653b8076e4b9b6,3.464232e-05,1,2,1,4.851167e-04,2,2
e1816102753359d6bdbf2ab9a0281d5b345923fceb02809b5845c699adfccecb,7.453073e-06,1,2,1,1.881699e-04,1,1
e18696c7b5abd6905585770bc1bb75143d32fb4db145dbbc61962edb80b8aab7,7.453073e-06,1,2,1,1.881699e-04,1,1
e21a1cb736a3d0fa2d165efdab53c061ec1dbbcc15d53513d460e563579a8218,8.042807e-06,1,3,1,4.210255e-04,1,1
e27303cdbf5dfef7c63a6698a513607bb02b298c0f9b09b49bc49bf4ecdd673c,1.497269e-09,1,4,1,6.639285e-08,1,1
e27bf7a98daa233dec68697c08130bec82133854a370fb42ea5578cd32363cd7,7.453073e-06,1,2,1,1.881699e-04,1,1
e31cf3e3fcae6c96fc6479ea583608bc19da4dae7ba8ebb766e10f16b3d40d4b,1.629123e-05,1,2,1,4.293068e-04,1,1
e3b88280cd15f21b91bc7825136c190d85a930f48b2f07dbd48058a5589de632,7.453073e-06,1,2,1,1.881699e-04,1,1
e4c378a1c46b7d73b1595561a31b9ccc624ec01b378b3de42a59b7910c456d4d,8.204410e-03,1,1,1,5.708264e-02,0,0
e4c74d0109ef22634ee244a8b61521861939f3dc406042688ce65ba0ef762d92,4.658171e-08,1,3,1,2.191735e-06,1,1
e5273fb5a4a40875061d3d4df3b96b0e2127e179b748e387de5ce878a67733f3,4.124516e-07,1,3,1,1.006080e-05,1,1
e528e3f298ae7bce27874aa9fdc1edcd7eecb52aabffd1fd95e246c77b569a24,1.629123e-05,1,2,1,4.293068e-04,1,1
e5953d640b860228f2a32976a2a3f8aaa90d8a8bab798a6cd89681a99cc74e3c,3.726537e-06,1,2,1,1.881699e-04,1,1
e626c47f343245d98e8e913308235315e4e5edeedac9108381143f3d2789fe4a,1.629123e-05,1,2,1,4.293068e-04,1,1
e6af6aec6f54538395a4b6baf367c1a803144d6fc9cd0675754a896979d89e41,1.629123e-05,1,2,1,4.293068e-04,1,1
e707854a69f7583aff0aa288ccc9838a2eeb8f31b3adcccbab16522ad26f82d1,7.453073e-06,1,2,1,1.881699e-04,1,1
e72057e684ab905d5ba76e0b8faf0c23e702e4439acb51fa1a27ba1f391ec923,4.658171e-08,1,3,1,2.191735e-06,1,1
e80ba34f4417b85572fcea8449937e193f417d9b35440a36b7fb7f0472aef05b,0.000000e+00,0,,0,5.333221e-05,1,1
e8407a53e72a86e5d5a9ae2d2996755b6fd65b12ac8a0f6508b2974b15c1ef7b,1.787290e-05,1,2,1,4.851167e-04,1,1
e8b8751e5d3f2613c10c43cafbe5993e5f4fa7f18e32ab3ed5bf5a2c02372a1e,2.329085e-08,1,3,1,2.191735e-06,1,1
e8b9d746d10148d566f7b084f21853113b5b100d30f3c948a1fcdb3a6af6ab79,1.787290e-05,1,2,1,4.851167e-04,1,1
e90bee7f990057faa98744ca98c73d13ffb16a3559f18e5e4e85f098d005e79c,3.726537e-06,1,2,1,1.881699e-04,1,1
e98fa905c06c226ce2864de23acf838abe08c624bd683058f6cf7fa0bfadbdb2,1.787290e-05,1,2,1,4.851167e-04,1,1
e9a0c245fcb654fd0f106c05598264ffaad6313247fbe10074e31a5110a81c05,1.787290e-05,1,2,1,4.851167e-04,1,1
e9b4aa11811fa74b4d1a593975360f2f774f9a1af28cac7fe42112d25677c2c0,2.484358e-06,1,2,1,0.000000e+00,0,0
ea5651c0ec54809dcd9d35cc111bc601a48f107b4bde1cf90c2371dd5777bd58,4.658171e-08,1,3,1,0.000000e+00,0,0
ea7b6d8567c6bb76929b4ba791b16f1dc8c45cc64f131f6f321c31cf213c0e6a,1.787290e-05,1,2,1,4.851167e-04,1,1
eab9292199e073dcb9f6daf9f0b1ef756edb9d8b9cd9dee85e71c4dbf05d45a8,8.181818e-03,1,1,1,5.708264e-02,0,0
eae635853646d44ab545ccebf5f27e1acf9016febdd6217bf51f363a3da4154c,7.453073e-06,1,2,1,1.881699e-04,1,1
eb0713f9a7df48536876fce9a44243b96397077f3c477bb71cde2ddd0b00d9fd,1.676941e-09,1,4,1,6.885185e-08,1,1
ebd69ed27fb838ad100415890185ac1cd89c81cc1fb04d38506f14178d5b14f0,2.102559e-03,1,1,1,5.708264e-02,0,0
ebecaad15a346d618d1aff0ae26e0306e75e9aee7328253f3775c3b4a025655d,1.787290e-05,1,2,1,4.851167e-04,1,1
ebf49243f2e9a5b429378f85df2dd6055bbba85a98d22ee7afb16baca0ce62ad,4.124516e-07,1,3,1,1.006080e-05,1,1
ec1fdb42564090a513745ca7a0fd5af05860042cba3dc236fce55731bd59c513,7.453073e-06,1,2,1,1.881699e-04,1,1
ed99018da7a2c1485a6d0001a8f635c361f852c14350a50d50933abfc26024b1,1.787290e-05,1,2,1,4.851167e-04,1,1
edf7482308e4e59fc3f658fbd1fe2a2a9a538de3adce2ec7ad6c5f804461d310,8.181818e-03,1,1,1,5.708264e-02,0,0
edfe4340d561d76b4f49c96084b6e79177c6c04dc5fc3fd42a30b6c58651d2f4,7.453073e-06,1,2,1,1.881699e-04,1,1
ee1c2a6d42962bb47b35fad5bce76996bc5c3d70c0867504654d0aa396118117,1.629123e-05,1,2,1,4.293068e-04,1,1
ee6fab3f73a5b1d154a8ff99130aab84b9617aa7cf5bc1cfdc439597c68b7539,7.453073e-06,1,2,1,1.881699e-04,1,1
ef0cf5666812c40cf14e915d8b8512f36ede267f35d4616899b38bf07a3943ed,7.453073e-06,1,2,1,1.881699e-04,1,1
f121cc658b97d011fb3247ba26f92f55cf1b41bf40cbb4cbc390a6a071fd6937,7.453073e-06,1,2,1,1.881699e-04,1,1
f13328c1b24dd8a6b1ae095bf45fdd23924d6df25d824fcb62b238465ae4f340,1.787290e-05,1,2,1,4.851167e-04,1,1
f154817e98e4c045427bab2bad5fed1635d3096b4d7e517cf2f15755a7699b25,7.453073e-06,1,2,1,1.881699e-04,1,1
f1acf3a095e344de053f5c559a69396a5f223b34e4d73825ef09ee2f1e4e525a,4.124516e-07,1,3,1,1.006080e-05,1,1
f428c1a5086c03af043f361d8c6a40baa2cc4aaa0238d6cc06fbfb2ac72f86f7,7.453073e-06,1,2,1,1.881699e-04,1,1
f45993b4cd10eb5fd2c8535ebcfc5fb8cea2eec277c8e33910d88ac655c27154,1.787290e-05,1,2,1,4.851167e-04,1,1
f482ac5c9fbf980851c20ce8bdc9381141ca099a7d78d647e38f63df6b3a1dc0,1.630800e-05,1,2,1,4.293757e-04,2,2
f53e51800a806c6edb311eae69e49e843aaefbaad2f8d6271bd8354625b372ed,4.658171e-08,1,3,1,2.191735e-06,1,1
f547cdb401bcdb9f50ab813102735acf00c75d0a2c9fb479d4ef6b47f9a8bc11,1.497269e-09,1,4,1,6.639285e-08,1,1
f5e6936897ae4e1ece6ec0d94f47a5eef26752e219075eb069d99a15a6202063,1.787290e-05,1,2,1,4.851167e-04,1,1
f61699dd220cb7fb7575e7183c72a08d673c93410586b5e43dd26b16138f9fe8,7.453073e-06,1,2,1,1.881699e-04,1,1
f62eff890ef4dc6dab7dc8974e76bc5363e1802588e9f2cfb4e8722c97761b9f,7.453073e-06,1,2,1,3.763397e-04,1,2
f654c3c55477cfa32c4719c4e9393b21c85d09c9469085e282d4009744c3ac49,4.471844e-07,1,3,1,3.999916e-05,1,1
f71cff6e80e1bdb88cc54dccabd975fbdd049f5f3a9c242b540b13cfef1a515c,3.224887e-09,1,4,1,1.430000e-07,1,1
f7c8d668ca7672562649063cc637c73b33c16e67ef5b21c03829af82624b37c5,1.676941e-09,1,4,1,6.885185e-08,1,1
f852e6f2dbbb2a990d70f73d68317b38bfa33f704bcfd218d33b397d2a1abe29,7.453073e-06,1,2,1,1.881699e-04,1,1
f909dba1914ce9a0fee0a7b1d654e0157a1b237083360a0192923034f227e586,4.124516e-07,1,3,1,1.006080e-05,1,1
f91009758598e037d5400b6dde35dbc24e5bf680fe8dda0e1df4197008399d8b,4.658171e-08,1,3,1,2.191735e-06,1,1
f93aad970ec4f461e34780911b27cc8ce65c70080b33a780bf43b95d5a3249d6,2.329085e-08,1,3,1,2.191735e-06,1,1
fa238f77b8e17475d8407d84d598af9a6946ffb9b846ab3af747888e5bc133cd,8.936452e-06,1,2,1,4.851167e-04,1,1
fa5a968d92364afb1a4c72e49edd0c05a4c1dc2bc811d27aeaa74060b4e5f627,1.787290e-05,1,2,1,4.851167e-04,1,1
fa7dc995dce68225d9a13ac00e434de63e4d2417cd72de6218888bb593f62925,5.513827e-05,1,2,1,4.851167e-04,1,1
fb00ac1f82feb715a3c134e0e795d573af4996fb9b4e2975ddb2ba06f6b1e89a,1.676941e-06,1,3,1,8.477518e-04,1,1
fb9006b0a6d355f34fca310bad3018f3178fa643263554b4b1f43ab4d8d2e1ed,8.384707e-07,1,3,1,3.999916e-05,1,1
fb9c9cc64b04c203011813f104f61d0cd6ffc43372f751c908a09b1c5891e0fb,3.353883e-06,1,3,1,7.999832e-05,1,1
fbed7c8393843f36bfefe947f05f0be5710446fa7e4f0086da2adc28bd80b49b,1.509247e-06,1,4,1,6.785349e-05,1,1
fbf9ea1ab1cafb81fed3b890747b24c8095b616fe843b3bf29a283aa6abfbc51,7.453073e-06,1,2,1,1.881699e-04,1,1
fc0a3fe87b7353b3134f773daf43ca097973562a04e5851b14b87dad334a17f8,3.224887e-09,1,4,1,1.430000e-07,1,1
fc4d8dc3715807a8d374a7523aef30a06a712431a7c15004cec189d25505deac,4.124516e-07,1,3,1,1.006080e-05,1,1
fc55f8d1d1c9803c2f86be37564d209b0a594bbb29f00cd81a51ef44cb804c76,7.453073e-06,1,2,1,1.881699e-04,1,1
fc62b8488f64a990fac3e0410bfef4da9d9b56a313059382221ddfd18815a166,1.787290e-05,1,2,1,4.851167e-04,1,1
fd5decffa9798fc71dd83b1a02b88b089e3588566e60335245729b2098e57e0d,7.453073e-06,1,2,1,1.881699e-04,1,1
fd8a6b715c6453a3df1d8aba862683f2242470bb6478706fa9ae2bcf81340fe2,1.629123e-05,1,2,1,4.293068e-04,1,1
fed9497c7a0d65856412f20027dd8db5a941b5629b3e06962e54652b8912806e,1.787290e-05,1,2,1,4.851167e-04,1,1
ffae1c7ab4057f3847d4a8161a0b6174654e2820a915627cc11eacba8afe1827,1.629123e-05,1,2,1,4.293068e-04,1,1
